date,knri,hglg,hgcr
2023-08-08 16:56:00,163.89,162.5,105.9
2023-08-09 16:56:00,161.9,162.2,106.58
2023-08-10 16:56:00,160.79,162.0,107.2
2023-08-11 16:56:00,159.63,162.1,107.66
2023-08-14 16:56:00,159.11,162.0,106.96
2023-08-15 16:56:00,160.0,161.9,107.49
2023-08-16 16:56:00,159.99,162.13,107.0
2023-08-17 16:56:00,159.11,161.33,106.3
2023-08-18 16:56:00,159.5,161.74,106.0
2023-08-21 16:56:00,157.96,160.12,106.4
2023-08-22 16:56:00,156.7,161.24,106.1
2023-08-23 16:56:00,157.49,161.57,106.2
2023-08-24 16:56:00,158.99,161.2,106.42
2023-08-25 16:56:00,158.39,161.54,106.64
2023-08-28 16:56:00,159.0,161.23,107.15
2023-08-29 16:56:00,157.38,161.48,107.79
2023-08-30 16:56:00,158.99,162.09,106.96
2023-08-31 16:56:00,160.15,162.22,107.89
2023-09-01 16:56:00,160.5,160.95,105.77
2023-09-04 16:56:00,159.89,161.26,105.95
2023-09-05 16:56:00,161.46,160.97,106.06
2023-09-06 16:56:00,161.78,160.99,105.97
2023-09-08 16:56:00,162.5,161.27,106.99
2023-09-11 16:56:00,163.27,161.0,106.3
2023-09-12 16:56:00,164.05,161.4,106.3
2023-09-13 16:56:00,162.98,161.0,106.49
2023-09-14 16:56:00,162.29,160.74,106.82
2023-09-15 16:56:00,167.15,162.75,107.7
2023-09-18 16:56:00,165.75,161.69,107.39
2023-09-19 16:56:00,164.2,161.6,107.0
2023-09-20 16:56:00,162.0,161.0,106.9
2023-09-21 16:56:00,163.89,161.78,107.65
2023-09-22 16:56:00,164.05,161.0,107.75
2023-09-25 16:56:00,164.4,161.35,107.65
2023-09-26 16:56:00,162.69,161.0,107.47
2023-09-27 16:56:00,162.62,160.5,107.8
2023-09-28 16:56:00,162.7,160.5,107.61
2023-09-29 16:56:00,164.48,161.48,108.35
2023-10-02 16:56:00,159.7,159.8,105.22
2023-10-03 16:56:00,159.04,159.9,106.5
2023-10-04 16:56:00,158.73,159.9,106.49
2023-10-05 16:56:00,158.48,159.67,105.95
2023-10-06 16:56:00,158.23,159.0,105.96
2023-10-09 16:56:00,157.5,159.0,105.99
2023-10-10 16:56:00,159.5,159.01,105.68
2023-10-11 16:56:00,161.0,159.0,105.46
2023-10-13 16:56:00,163.25,158.85,105.4
2023-10-16 16:56:00,161.43,159.3,105.2
2023-10-17 16:56:00,160.0,159.8,105.37
2023-10-18 16:56:00,158.56,159.27,105.87
2023-10-19 16:56:00,157.5,158.94,105.94
2023-10-20 16:56:00,158.3,158.73,105.45
2023-10-23 16:56:00,158.78,158.3,105.03
2023-10-24 16:56:00,159.33,157.7,104.8
2023-10-25 16:56:00,160.32,157.93,105.15
2023-10-26 16:56:00,158.55,157.5,105.11
2023-10-27 16:56:00,160.24,157.75,105.5
2023-10-30 16:56:00,159.81,157.93,104.87
2023-10-31 16:56:00,159.68,158.0,106.09
2023-11-01 16:56:00,157.63,156.57,101.2
2023-11-03 16:56:00,159.53,157.7,102.3
2023-11-06 16:56:00,160.15,157.64,102.66
2023-11-07 16:56:00,162.1,157.78,102.71
2023-11-08 16:56:00,161.62,157.7,102.94
2023-11-09 16:56:00,161.88,158.0,103.08
2023-11-10 16:56:00,161.06,159.08,103.44
2023-11-13 16:56:00,159.85,159.16,103.1
2023-11-14 16:56:00,161.01,159.49,102.97
2023-11-16 16:56:00,161.72,159.96,103.1
2023-11-17 16:56:00,161.86,160.18,103.7
2023-11-20 16:56:00,161.82,161.85,103.88
2023-11-21 16:56:00,161.82,162.1,104.04
2023-11-22 16:56:00,159.2,162.31,102.4
2023-11-23 16:56:00,158.65,161.97,102.3
2023-11-24 16:56:00,161.0,161.62,102.8
2023-11-27 16:56:00,158.52,160.13,102.1
2023-11-28 16:56:00,158.9,160.1,102.4
2023-11-29 16:56:00,158.91,160.38,102.95
2023-11-30 16:56:00,159.5,161.4,103.88
2023-12-01 16:56:00,158.0,160.0,101.85
2023-12-04 16:56:00,158.18,160.43,101.85
2023-12-05 16:56:00,159.99,160.4,102.05
2023-12-06 16:56:00,159.8,160.5,102.01
2023-12-07 16:56:00,159.9,160.6,102.09
2023-12-08 16:56:00,159.89,161.15,102.3
2023-12-11 16:56:00,158.55,161.15,102.0
2023-12-12 16:56:00,159.7,160.4,102.73
2023-12-13 16:56:00,159.84,160.98,103.2
2023-12-14 16:56:00,160.0,160.7,104.0
2023-12-15 16:56:00,161.0,154.99,103.84
2023-12-18 16:56:00,160.11,158.74,104.0
2023-12-19 16:56:00,160.6,159.87,103.9
2023-12-20 16:56:00,161.05,160.5,104.6
2023-12-21 16:56:00,163.9,160.0,105.2
2023-12-22 16:56:00,162.59,161.0,105.49
2023-12-26 16:56:00,164.7,161.77,105.8
2023-12-27 16:56:00,165.5,162.42,106.5
2023-12-28 16:56:00,165.5,161.99,105.12
2024-01-02 16:56:00,165.15,161.99,104.8
2024-01-03 16:56:00,165.46,161.94,105.73
2024-01-04 16:56:00,164.8,161.97,104.66
2024-01-05 16:56:00,164.44,162.22,104.59
2024-01-08 16:56:00,163.84,162.11,104.59
2024-01-09 16:56:00,163.74,162.05,105.3
2024-01-10 16:56:00,165.8,162.15,105.71
2024-01-11 16:56:00,164.5,161.95,105.72
2024-01-12 16:56:00,164.75,162.41,107.14
2024-01-15 16:56:00,166.65,162.87,107.21
2024-01-16 16:56:00,165.7,163.54,107.1
2024-01-17 16:56:00,165.72,163.55,107.34
2024-01-18 16:56:00,165.12,163.5,107.04
2024-01-19 16:56:00,165.15,163.81,106.97
2024-01-22 16:56:00,164.49,163.52,106.91
2024-01-23 16:56:00,163.67,163.3,107.4
2024-01-24 16:56:00,163.26,163.2,107.0
2024-01-25 16:56:00,164.59,163.44,105.91
2024-01-26 16:56:00,166.35,164.07,106.59
2024-01-29 16:56:00,165.87,164.08,107.27
2024-01-30 16:56:00,164.27,163.7,107.09
2024-01-31 16:56:00,164.0,165.26,105.8
2024-02-01 16:56:00,161.91,163.61,105.24
2024-02-02 16:56:00,161.75,163.32,104.23
2024-02-05 16:56:00,161.8,163.34,103.14
2024-02-06 16:56:00,161.84,164.15,103.18
2024-02-07 16:56:00,162.6,164.9,103.46
2024-02-08 16:56:00,162.7,164.53,104.59
2024-02-09 16:56:00,163.3,164.7,105.95
2024-02-14 16:56:00,163.29,164.75,106.2
2024-02-15 16:56:00,164.21,164.79,106.17
